city,year,num_txn,num_cash_txn,total_cash_adj,median_cash_adj,median_non_cash_adj,total_amount_adj,median_amount_adj,num_investor_txn,investor_amount_adj,investor_median_adj,num_investor_cash_txn,investor_cash_adj,investor_cash_median_adj,investor_non_cash_adj,investor_non_cash_median_adj,num_non_investor_txn,non_investor_amount_adj,non_investor_median_adj,num_non_investor_cash_txn,non_investor_cash_adj,non_investor_cash_median_adj,non_investor_non_cash_adj,non_investor_non_cash_median_adj,p_non_investor_cash_amount_adj,p_investor_cash_amount_adj,p_investor_cash_txn,p_non_investor_cash_txn,p_investor_txn,p_non_investor_txn,p_non_investor_only_cash_amount_adj,p_investor_only_cash_amount_adj,p_investor_only_cash_txn,p_non_investor_only_cash_txn
Walpole,2006,301,43,26978630.0,513989.0,,202224653,572690.0,24,15886145.0,590085.5,8,5388724.0,652723.0,10497421.0,578059.0,277,186338508.0,572690.0,35,21589906.0,490366.0,164748602.0,575374.5,80.02595387534505,19.974046124654958,18.6046511627907,81.3953488372093,7.973421926910299,92.02657807308971,11.58638986204612,33.92090403304263,33.33333333333333,12.63537906137184
Walpole,2007,354,46,25985833.0,480772.0,,232959570,564498.0,35,27290761.0,557442.0,12,6478205.0,468574.0,20812556.0,599779.0,319,205668809.0,564498.0,34,19507628.0,516515.5,186161181.0,564498.0,75.07024308206707,24.929756917932938,26.08695652173913,73.91304347826086,9.887005649717514,90.11299435028248,9.48497153985075,23.73772208111016,34.285714285714285,10.658307210031348
Walpole,2008,237,31,13455909.0,359080.0,,136010576,490282.0,25,13391749.0,385044.0,13,5222100.0,326554.0,8169649.0,535167.5,212,122618827.0,497256.5,18,8233809.0,388082.5,114385018.0,512725.0,61.19102767416159,38.80897232583841,41.935483870967744,58.06451612903226,10.548523206751055,89.45147679324894,6.714963110844307,38.99490649055623,52.0,8.49056603773585
Walpole,2009,264,43,18735990.0,372524.0,,146881404,477956.0,35,17292311.0,442812.0,22,8490303.0,366550.0,8802008.0,562301.0,229,129589093.0,484985.0,21,10245687.0,376039.0,119343406.0,495527.5,54.68452427653943,45.315475723460565,51.162790697674424,48.837209302325576,13.257575757575758,86.74242424242425,7.906288070092442,49.09871792150858,62.857142857142854,9.170305676855897
Walpole,2010,313,72,35803852.0,403478.0,,171655484,482019.0,46,22106751.0,426573.0,25,10737260.0,376648.0,11369491.0,460753.0,267,149548733.0,489107.0,47,25066592.0,409999.0,124482141.0,509238.5,70.01088039353978,29.989119606460218,34.72222222222222,65.27777777777779,14.696485623003195,85.3035143769968,16.761487374152477,48.570049936329404,54.347826086956516,17.60299625468165
Walpole,2011,268,73,36594229.0,390644.0,,155446475,514743.0,35,16443337.0,357160.0,24,11174387.0,359253.0,5268950.0,357160.0,233,139003138.0,529253.0,49,25419842.0,390644.0,113583296.0,551784.5,69.46407314661555,30.53592685338445,32.87671232876712,67.12328767123287,13.059701492537313,86.94029850746269,18.28724327072386,67.95692991027308,68.57142857142857,21.030042918454935
Walpole,2012,335,77,29018668.0,350175.0,,170368835,460034.0,42,19894076.0,388282.5,21,7982449.0,322711.0,11911627.0,466900.0,293,150474759.0,466900.0,56,21036219.0,350175.0,129438540.0,494365.0,72.49202134295068,27.50797865704932,27.27272727272727,72.72727272727273,12.53731343283582,87.46268656716418,13.979898781562428,40.124753720655335,50.0,19.112627986348123
Walpole,2013,378,75,34989709.0,430574.0,,211569616,512910.0,40,15679246.0,371185.0,18,6148797.0,349926.0,9530449.0,418427.0,338,195890370.0,539905.0,57,28840912.0,455545.0,167049458.0,553403.0,82.4268415607572,17.573158439242807,24.0,76.0,10.582010582010582,89.41798941798942,14.722986127393604,39.216152358346825,45.0,16.86390532544379
Walpole,2014,364,69,28073049.0,379305.0,,216207724,535278.0,30,15654661.0,431623.0,16,6852208.0,364263.5,8802453.0,536258.5,334,200553063.0,540837.0,53,21220841.0,392384.0,179332222.0,565688.0,75.59150771261078,24.408492287389233,23.18840579710145,76.81159420289855,8.241758241758241,91.75824175824175,10.581160258818885,43.77104045881287,53.333333333333336,15.868263473053892
Walpole,2015,388,91,43129842.0,383611.0,,238009569,530662.0,56,28948761.0,394417.0,28,12806102.0,383611.0,16142659.0,436038.0,332,209060808.0,548244.5,63,30323740.0,378688.0,178737068.0,589482.0,70.30802477783247,29.69197522216752,30.76923076923077,69.23076923076923,14.432989690721648,85.56701030927834,14.504746389385428,44.237133326707834,50.0,18.97590361445783
Walpole,2016,402,78,37997262.0,405400.5,,234114276,523696.0,47,22625071.0,405241.0,30,14021804.0,352962.5,8603267.0,483172.0,355,211489205.0,533048.0,48,23975458.0,412098.5,187513747.0,548634.0,63.09785689295192,36.90214310704808,38.46153846153847,61.53846153846154,11.691542288557214,88.30845771144278,11.336492564715064,61.97462982547105,63.829787234042556,13.521126760563378
Walpole,2017,408,72,35320138.0,446002.0,,248936400,561974.5,51,31304750.0,441167.0,24,9569221.0,413972.0,21735529.0,543905.0,357,217631650.0,568078.0,48,25750917.0,483410.5,191880733.0,570496.0,72.9071811667327,27.0928188332673,33.33333333333333,66.66666666666666,12.5,87.5,11.832340103105407,30.56795214783699,47.05882352941176,13.445378151260504
Walpole,2018,400,76,36702818.0,431393.5,,243000750,574421.0,53,28501190.0,434713.0,20,8469690.0,363704.0,20031500.0,519578.0,347,214499560.0,594628.0,56,28233128.0,438465.5,186266432.0,607328.0,76.92359752866933,23.076402471330677,26.31578947368421,73.68421052631578,13.25,86.75,13.162324435537304,29.71696971249271,37.735849056603776,16.138328530259365
Walpole,2019,377,52,25272603.0,454278.5,,222874361,543677.0,36,19682476.0,535213.5,11,5019728.0,470813.0,14662748.0,537960.0,341,203191885.0,543677.0,41,20252875.0,453998.0,182939010.0,552084.5,80.13766923810736,19.862330761892633,21.153846153846153,78.84615384615384,9.549071618037134,90.45092838196287,9.967364100195242,25.503539290483573,30.555555555555557,12.023460410557185
Walpole,2020,396,70,33537559.0,450789.0,,242476857,577230.0,39,18077786.0,483773.0,20,7987813.0,382071.0,10089973.0,496967.0,357,224399071.0,588224.0,50,25549746.0,467281.0,198849325.0,604717.0,76.18248543371925,23.81751456628075,28.57142857142857,71.42857142857143,9.848484848484848,90.15151515151516,11.38585194944947,44.18579244161868,51.28205128205128,14.005602240896359
Walpole,2021,373,50,27135774.0,493818.5,,243726073,597921.0,51,32310763.0,555212.0,16,7373003.0,474065.5,24937760.0,596853.0,322,211415310.0,598454.5,34,19762771.0,536527.0,191652539.0,608597.5,72.829214305809,27.170785694190997,32.0,68.0,13.672922252010725,86.32707774798928,9.34784287855028,22.819030921677708,31.372549019607842,10.559006211180124
Walpole,2022,287,51,27704327.0,462500.0,,190374705,610000.0,36,19204160.0,504500.0,14,6837260.0,450630.0,12366900.0,534000.0,251,171170545.0,624500.0,37,20867067.0,480000.0,150303478.0,650000.0,75.32060605550895,24.679393944491054,27.450980392156865,72.54901960784314,12.543554006968641,87.45644599303137,12.190804790625629,35.60301518004432,38.88888888888889,14.741035856573706
Waltham,2000,575,65,32046420.0,457395.0,,288024657,490524.0,50,24312213.0,484117.5,9,4360534.0,479542.0,19951679.0,488693.0,525,263712444.0,492354.0,56,27685886.0,457395.0,236026558.0,494001.0,86.39306980311684,13.606930196883146,13.846153846153847,86.15384615384616,8.695652173913043,91.30434782608695,10.49851329730955,17.935570077475052,18.0,10.666666666666668
Waltham,2001,573,60,24971684.0,370738.5,,317450607,541286.0,56,41651180.0,485181.5,12,4344467.0,365153.5,37306713.0,504771.0,517,275799427.0,548160.0,48,20627217.0,370738.5,255172210.0,549878.0,82.60242681270515,17.397573187294856,20.0,80.0,9.773123909249563,90.22687609075044,7.479064486961389,10.43059764453252,21.428571428571427,9.284332688588009
Waltham,2002,654,67,33050612.0,533376.0,,363443266,547326.5,59,32354451.0,534853.0,11,3956669.0,352849.0,28397782.0,550116.0,595,331088815.0,549788.0,56,29093943.0,537479.0,301994872.0,549788.0,88.02845466220111,11.971545337798888,16.417910447761194,83.5820895522388,9.021406727828746,90.97859327217125,8.787353024897564,12.229133481510782,18.64406779661017,9.411764705882353
Waltham,2003,734,77,39159656.0,510929.0,,440357790,567131.5,69,54189521.0,565952.0,18,9025892.0,471627.0,45163629.0,613115.0,665,386168269.0,569883.0,59,30133764.0,534353.0,356034505.0,573813.0,76.95104369660449,23.048956303395514,23.376623376623375,76.62337662337663,9.400544959128066,90.59945504087193,7.803272930226175,16.656157562271126,26.08695652173913,8.87218045112782
Waltham,2004,727,77,46727440.0,608748.0,,439446659,593529.0,69,41541559.0,578159.0,14,8697389.0,585768.0,32844170.0,570701.0,658,397905100.0,596953.5,63,38030051.0,608748.0,359875049.0,593529.0,81.3869773306648,18.61302266933519,18.181818181818183,81.81818181818183,9.491059147180192,90.5089408528198,9.557568123655615,20.93659749264586,20.28985507246377,9.574468085106384
Waltham,2005,875,101,84068988.0,566638.0,,553076543,592562.0,97,93545435.0,622191.0,25,42340934.0,577748.0,51204501.0,650411.5,778,459531108.0,592414.0,76,41728054.0,555527.0,417803054.0,592414.0,49.63548984317499,50.36451015682501,24.752475247524753,75.24752475247524,11.085714285714285,88.91428571428571,9.080572190555596,45.26242675551191,25.773195876288657,9.768637532133676
Waltham,2006,789,100,54176660.0,540637.0,,458140569,568674.0,73,48399385.0,601324.0,26,15209922.0,517568.5,33189463.0,644133.0,716,409741184.0,565531.0,74,38966738.0,556296.5,370774446.0,565531.0,71.9253235618438,28.07467643815621,26.0,74.0,9.252217997465145,90.74778200253485,9.510085761845213,31.42585799385674,35.61643835616438,10.335195530726256
Waltham,2007,802,107,58594680.0,550385.0,,443648462,549182.0,61,37641907.0,582488.0,25,12212973.0,500216.0,25428934.0,635060.0,741,406006555.0,543329.0,82,46381707.0,564498.0,359624848.0,541918.0,79.15685690236725,20.843143097632755,23.364485981308412,76.63551401869158,7.605985037406484,92.39401496259352,11.423881321324972,32.445149497872144,40.98360655737705,11.06612685560054
Waltham,2008,688,139,55778949.0,421229.0,,340931437,483377.0,93,38005288.0,414323.0,54,15753865.0,279668.0,22251423.0,538620.0,595,302926149.0,497188.0,85,40025084.0,469566.0,262901065.0,504093.0,71.7566119791895,28.243388020810507,38.84892086330935,61.15107913669065,13.517441860465116,86.48255813953489,13.212819075582678,41.4517711324803,58.06451612903226,14.285714285714285
Waltham,2009,638,91,39801244.0,461087.0,,313593621,484985.0,60,28346028.0,439297.5,27,9897455.0,376742.0,18448573.0,541215.0,578,285247593.0,486320.0,64,29903789.0,508179.5,255343804.0,484985.0,75.13279986927041,24.867200130729582,29.67032967032967,70.32967032967034,9.404388714733543,90.59561128526646,10.48345007419572,34.916549860177945,45.0,11.072664359861593
Waltham,2010,579,106,47139641.0,438884.5,,297685351,496196.0,87,40746783.0,432399.0,50,21266777.0,387185.5,19480006.0,482019.0,492,256938568.0,503284.0,56,25872864.0,460753.0,231065704.0,514555.0,54.88557708786963,45.114422912130365,47.16981132075472,52.83018867924528,15.025906735751295,84.97409326424871,10.069669260396905,52.192530144036155,57.47126436781609,11.38211382113821
Waltham,2011,506,146,63562116.0,419942.0,,244951301,467377.0,82,36536255.0,442264.5,53,22009116.0,418547.0,14527139.0,484817.0,424,208415046.0,474702.0,93,41553000.0,421337.0,166862046.0,492490.0,65.37384627031612,34.62615372968389,36.3013698630137,63.6986301369863,16.205533596837945,83.79446640316206,19.937620050713615,60.23911317676101,64.63414634146342,21.933962264150946
Waltham,2012,629,144,64475688.0,448979.5,,309630857,487362.0,97,42374324.0,411356.0,52,21260546.0,394119.0,21113778.0,439436.0,532,267256533.0,494228.0,92,43215142.0,464840.5,224041391.0,494365.0,67.02548408634274,32.97451591365726,36.11111111111111,63.888888888888886,15.421303656597773,84.57869634340223,16.16991042834489,50.17318034383275,53.608247422680414,17.293233082706767
Waltham,2013,715,149,75104235.0,492664.0,,387522512,526408.0,91,41686948.0,431924.0,37,14853543.0,364436.0,26833405.0,482540.0,624,345835564.0,539770.0,112,60250692.0,560151.5,285584872.0,538555.0,80.2227624048098,19.777237595190204,24.832214765100673,75.16778523489933,12.727272727272727,87.27272727272727,17.42177447082915,35.63115966177231,40.65934065934066,17.94871794871795
Waltham,2014,767,132,65078413.0,467591.5,,417577720,529719.0,107,53429548.0,469553.0,29,13387451.0,444702.0,40042097.0,488518.5,660,364148172.0,542798.0,103,51690962.0,497020.0,312457210.0,549338.0,79.42873775978526,20.57126224021474,21.96969696969697,78.03030303030303,13.95045632333768,86.04954367666232,14.195035420911022,25.0562684902369,27.102803738317753,15.606060606060607
Waltham,2015,775,149,78107513.0,519154.0,,443335341,549843.0,100,53379073.0,489104.0,39,17739049.0,428366.0,35640024.0,556236.0,675,389956268.0,556492.0,110,60368464.0,556236.0,329587804.0,557515.0,77.2889337802882,22.711066219711796,26.174496644295303,73.8255033557047,12.903225806451612,87.09677419354838,15.480829250319935,33.23221630319432,39.0,16.296296296296298
Waltham,2016,846,152,85950679.0,560355.0,,545617244,608485.0,133,108408455.0,579806.0,45,20446958.0,424497.0,87961497.0,644021.5,713,437208789.0,610979.0,107,65503721.0,623323.0,371705068.0,610979.0,76.21082434962497,23.789175650375025,29.605263157894733,70.39473684210526,15.721040189125295,84.27895981087471,14.982251649108544,18.861036254044944,33.83458646616541,15.007012622720897
Waltham,2017,749,163,95077279.0,586209.0,,729243476,646642.0,145,335311981.0,664773.0,36,17646277.0,439354.0,317665704.0,725206.0,604,393931495.0,640599.0,127,77431002.0,604339.0,316500493.0,652686.0,81.44006939870461,18.55993060129539,22.085889570552148,77.91411042944786,19.359145527369826,80.64085447263018,19.65595617075502,5.26264434314979,24.82758620689655,21.026490066225165
Waltham,2018,668,149,80547781.0,583081.0,,433130984,643482.0,117,76988508.0,611947.0,40,22947088.0,526505.5,54041420.0,635039.0,551,356142476.0,658132.0,109,57600693.0,598091.0,298541783.0,669678.0,71.51121022191785,28.488789778082158,26.845637583892618,73.15436241610739,17.514970059880238,82.48502994011976,16.173497092214298,29.805861415056906,34.18803418803419,19.782214156079856
Waltham,2019,693,165,87864070.0,566097.0,,440240099,639521.0,110,76484515.0,616541.0,45,29675583.0,554887.0,46808932.0,672590.0,583,363755584.0,644566.0,120,58188487.0,582491.5,305567097.0,650171.0,66.22557662079619,33.77442337920381,27.27272727272727,72.72727272727273,15.873015873015872,84.12698412698413,15.996589347202983,38.79946548657594,40.909090909090914,20.58319039451115
Waltham,2020,590,107,83442430.0,610214.0,,419669875,662439.5,68,71901908.0,632204.0,19,36818553.0,615712.0,35083355.0,632204.0,522,347767967.0,670686.0,88,46623877.0,585476.0,301144090.0,680581.5,55.87550242724235,44.12449757275765,17.75700934579439,82.2429906542056,11.525423728813559,88.47457627118645,13.406604812455312,51.20664252748342,27.941176470588236,16.85823754789272
Waltham,2021,744,144,82986653.0,626215.0,,516498424,683605.0,106,74838326.0,683551.5,43,24072077.0,576566.0,50766249.0,747294.0,638,441660098.0,686007.5,101,58914576.0,639028.0,382745522.0,694015.0,70.99283302822202,29.00716697177798,29.86111111111111,70.13888888888889,14.24731182795699,85.75268817204301,13.339347671837903,32.16544020506284,40.56603773584906,15.830721003134796
Waltham,2022,635,140,76110725.0,543000.0,,426856688,672000.0,95,64754326.0,660000.0,36,22074978.0,525000.0,42679348.0,725000.0,540,362102362.0,673500.0,104,54035747.0,554450.0,308066615.0,683750.0,70.99623213417031,29.003767865829683,25.71428571428571,74.28571428571429,14.960629921259844,85.03937007874016,14.922782249070224,34.09035251173798,37.89473684210527,19.25925925925926
Watertown,2000,342,34,17762250.0,474051.0,,187745077,530698.5,35,19895848.0,576548.0,7,2560964.0,439275.0,17334884.0,605375.5,307,167849229.0,523469.0,27,15201286.0,594851.0,152647943.0,523194.5,85.58198426438092,14.41801573561908,20.588235294117645,79.41176470588235,10.23391812865497,89.76608187134502,9.05651225839113,12.871851453629922,20.0,8.794788273615636
Watertown,2001,375,58,27366702.0,444198.5,,222036748,572217.0,43,24557211.0,608303.0,12,4637878.0,382767.0,19919333.0,659854.0,332,197479537.0,568780.5,46,22728824.0,494461.0,174750713.0,583386.0,83.05284283067795,16.947157169322047,20.689655172413794,79.3103448275862,11.466666666666667,88.53333333333333,11.509457812836578,18.88601274794601,27.906976744186046,13.855421686746988
Watertown,2002,417,35,20504185.0,574405.0,,246614019,574405.0,37,23943951.0,669158.0,5,2754323.0,475936.0,21189628.0,671016.5,380,222670068.0,564148.5,30,17749862.0,574405.0,204920206.0,560866.0,86.56702034243253,13.432979657567468,14.285714285714285,85.71428571428571,8.872901678657074,91.12709832134293,7.97137314387491,11.50321014272039,13.513513513513514,7.894736842105263
Watertown,2003,406,47,24928784.0,542371.0,,244052651,594250.0,30,19405327.0,628757.5,5,3367416.0,683859.0,16037911.0,628679.0,376,224647324.0,588748.0,42,21561368.0,502754.0,203085956.0,596608.0,86.49185616113485,13.508143838865145,10.638297872340425,89.36170212765957,7.389162561576355,92.61083743842364,9.597874399785862,17.35304950027382,16.666666666666664,11.170212765957446
Watertown,2004,481,52,31235332.0,615596.5,,312110191,620162.0,50,35611398.0,665057.5,9,4275933.0,490739.0,31335465.0,760935.0,431,276498793.0,611792.0,43,26959399.0,639186.0,249539394.0,608748.0,86.31058891898444,13.689411081015562,17.307692307692307,82.6923076923077,10.395010395010395,89.6049896049896,9.750277282403905,12.00720342402733,18.0,9.976798143851507
Watertown,2005,565,59,32387649.0,488864.0,,354489985,581452.0,45,34158665.0,711075.0,6,5164182.0,702927.5,28994483.0,711075.0,520,320331320.0,576267.0,53,27223467.0,475531.0,293107853.0,585155.0,84.05508840731231,15.944911592687694,10.16949152542373,89.83050847457628,7.964601769911504,92.03539823008849,8.4985342675827,15.118219637681976,13.333333333333334,10.192307692307692
Watertown,2006,472,65,36054109.0,552789.0,,277971278,544055.0,32,19967941.0,628527.0,9,5459558.0,624232.0,14508383.0,632822.0,440,258003337.0,539044.5,56,30594551.0,512557.5,227408786.0,542624.0,84.85732097831068,15.142679021689318,13.846153846153847,86.15384615384616,6.779661016949152,93.22033898305084,11.858199725533007,27.34161724536345,28.125,12.727272727272727
Watertown,2007,550,63,30951117.0,497464.0,,303950754,515104.0,50,36319415.0,520396.5,15,7936820.0,536132.0,28382595.0,515104.0,500,267631339.0,515104.0,48,23014297.0,466134.0,244617042.0,515809.5,74.35691900877114,25.643080991228846,23.809523809523807,76.19047619047619,9.090909090909092,90.9090909090909,8.599253393116268,21.85282995334589,30.0,9.6
Watertown,2008,427,81,44571059.0,490282.0,,228069712,504093.0,46,26302012.0,574138.5,22,12546019.0,548978.5,13755993.0,586543.5,381,201767700.0,497878.0,59,32025040.0,476472.0,169742660.0,510999.0,71.8516470519581,28.14835294804191,27.160493827160494,72.8395061728395,10.772833723653395,89.22716627634661,15.87223326627602,47.699845167738495,47.82608695652174,15.485564304461944
Watertown,2009,392,74,67117433.0,533505.5,,234094361,511342.5,52,57329227.0,565815.5,32,47335397.0,681599.0,9993830.0,467412.5,340,176765134.0,506071.0,42,19782036.0,471806.0,156983098.0,513100.0,29.473767269972917,70.52623273002709,43.24324324324324,56.75675675675676,13.26530612244898,86.73469387755102,11.191141348044349,82.56765262158515,61.53846153846154,12.352941176470589
Watertown,2010,372,83,41285680.0,460753.0,,197198711,490525.0,50,25780286.0,475639.0,25,12546926.0,460515.0,13233360.0,489107.0,322,171418425.0,496125.0,58,28738754.0,467841.5,142679671.0,496196.0,69.60949656151963,30.390503438480366,30.120481927710845,69.87951807228916,13.440860215053762,86.55913978494624,16.765265460816128,48.668684280694166,50.0,18.012422360248447
Watertown,2011,335,96,48365372.0,455867.0,,188879753,530159.0,53,28443906.0,515650.0,28,13593860.0,454711.5,14850046.0,597127.0,282,160435847.0,535740.0,68,34771512.0,458134.5,125664335.0,564340.5,71.89340340440263,28.10659659559736,29.166666666666668,70.83333333333334,15.82089552238806,84.17910447761194,21.673156373837077,47.791818746693934,52.83018867924528,24.113475177304963
Watertown,2012,406,95,47646398.0,457288.0,,215169793,506037.5,58,31769552.0,514964.0,26,12973789.0,400156.5,18795763.0,547921.5,348,183400241.0,501231.0,69,34672609.0,461407.0,148727632.0,508098.0,72.77068247635424,27.22931752364575,27.368421052631582,72.63157894736842,14.285714285714285,85.71428571428571,18.905432626994205,40.8371795737,44.827586206896555,19.82758620689655
Watertown,2013,524,114,60398252.0,498062.5,,305969276,553403.0,65,39024959.0,593896.0,24,13749227.0,573649.5,25275732.0,593896.0,459,266944317.0,548004.0,90,46649025.0,479166.0,220295292.0,566900.0,77.23572033177383,22.76427966822616,21.052631578947366,78.94736842105263,12.404580152671755,87.59541984732824,17.47518940438803,35.23188070485865,36.92307692307693,19.607843137254903
Watertown,2014,473,91,51739742.0,518601.0,,287552222,569350.0,58,38050189.0,618005.5,23,14705880.0,614736.0,23344309.0,627815.0,415,249502033.0,563039.0,68,37033862.0,479036.0,212468171.0,575497.0,71.5772065504308,28.422793449569188,25.274725274725274,74.72527472527473,12.26215644820296,87.73784355179704,14.843110316459827,38.64863851267598,39.6551724137931,16.3855421686747
Watertown,2015,433,90,52860443.0,546646.0,,269400552,588204.0,63,38423353.0,613778.0,29,16218792.0,543449.0,22204561.0,691778.5,370,230977199.0,583088.5,61,36641651.0,552400.0,194335548.0,588204.0,69.3177145715559,30.6822854284441,32.22222222222222,67.77777777777779,14.549653579676674,85.45034642032333,15.863752421727135,42.21076697809272,46.03174603174603,16.486486486486488
Watertown,2016,473,102,61344136.0,545516.5,,320524114,648386.0,68,45563612.0,657737.5,29,17831851.0,498758.0,27731761.0,698261.0,405,274960502.0,644645.0,73,43512285.0,548634.0,231448217.0,656178.5,70.93144974769878,29.06855025230121,28.431372549019606,71.56862745098039,14.376321353065538,85.62367864693447,15.824922010071104,39.13616637767875,42.64705882352941,18.02469135802469
Watertown,2017,413,89,61758449.0,664773.0,,302088874,725206.0,78,57145954.0,728228.0,27,19787306.0,701033.0,37358648.0,755423.0,335,244942920.0,725206.0,62,41971143.0,627001.5,202971777.0,731250.0,67.96016363688149,32.03983636311851,30.337078651685395,69.66292134831461,18.886198547215496,81.1138014527845,17.13507089733396,34.62590894886451,34.61538461538461,18.507462686567163
Watertown,2018,413,103,70132762.0,660441.0,,316078901,730295.0,70,61166083.0,874622.5,29,20188301.0,750501.0,40977782.0,950250.0,343,254912818.0,706625.0,74,49944461.0,612668.5,204968357.0,721635.0,71.21416521425465,28.785834785745358,28.155339805825243,71.84466019417476,16.94915254237288,83.05084745762711,19.592761710397788,33.005711678480374,41.42857142857143,21.574344023323615
Watertown,2019,429,89,56439726.0,616541.0,,312763981,700615.0,81,65892550.0,846903.0,26,18637477.0,805752.5,47255073.0,863157.0,348,246871431.0,683800.0,63,37802249.0,610936.0,209069182.0,695010.0,66.97808738476158,33.02191261523843,29.213483146067414,70.78651685393258,18.88111888111888,81.11888111888112,15.312524761117457,28.284649782107387,32.098765432098766,18.103448275862068
Watertown,2020,418,86,54908502.0,656942.0,,301809118,681681.0,52,42426811.0,780634.5,15,10741418.0,732257.0,31685393.0,807022.0,366,259382307.0,670686.0,71,44167084.0,643199.0,215215223.0,681681.0,80.43760509073805,19.562394909261958,17.441860465116278,82.55813953488372,12.440191387559809,87.5598086124402,17.02779364978044,25.31752386480332,28.846153846153843,19.398907103825135
Watertown,2021,469,91,62439985.0,645968.0,,351718569,736724.0,63,52496319.0,843495.0,22,18702641.0,855240.0,33793678.0,819472.0,406,299222250.0,718038.5,69,43737344.0,639562.0,255484906.0,736724.0,70.04701234313237,29.95298765686763,24.175824175824175,75.82417582417582,13.432835820895523,86.56716417910447,14.617009263181465,35.62657602716869,34.92063492063492,16.995073891625616
Watertown,2022,385,94,52954887.0,546250.0,,295140856,750000.0,55,45772603.0,825000.0,15,9207003.0,625000.0,36565600.0,875000.0,330,249368253.0,747500.0,79,43747884.0,525000.0,205620369.0,790000.0,82.61349703191699,17.386502968083004,15.957446808510639,84.04255319148936,14.285714285714285,85.71428571428571,17.543485778039276,20.11465898061336,27.27272727272727,23.939393939393938
Wayland,2000,252,60,54030388.0,819064.5,,218696098,745852.0,15,12169743.0,704670.0,4,4590422.0,1002095.5,7579321.0,686367.0,237,206526355.0,750428.0,56,49439966.0,811743.5,157086389.0,732125.0,91.50399956409714,8.496000435902848,6.666666666666667,93.33333333333333,5.952380952380952,94.04761904761905,23.93881691273736,37.71995842475885,26.666666666666668,23.628691983122362
Wayland,2001,196,28,23021419.0,807633.5,,181081189,805915.0,22,17436773.0,751786.5,4,1452022.0,287827.0,15984751.0,803337.5,174,163644416.0,816225.0,24,21569397.0,940807.0,142075019.0,805915.0,93.6927345790457,6.307265420954286,14.285714285714285,85.71428571428571,11.224489795918368,88.77551020408163,13.18064956154691,8.327355067362522,18.181818181818183,13.793103448275861
Wayland,2002,205,37,32561277.0,820579.0,,185966272,828785.0,23,17782030.0,738521.0,7,6737201.0,1147170.0,11044829.0,673695.5,182,168184242.0,828785.0,30,25824076.0,773703.5,142360166.0,833708.5,79.30916222972459,20.69083777027541,18.91891891891892,81.08108108108108,11.219512195121952,88.78048780487805,15.354634710664511,37.887693362343896,30.434782608695656,16.483516483516482
Wayland,2003,211,31,30699458.0,723161.0,,199627081,792019.0,21,20940238.0,756175.0,8,5578562.0,721982.5,15361676.0,756175.0,190,178686843.0,804910.0,23,25120896.0,723161.0,153565947.0,808054.0,81.82846746023985,18.17153253976015,25.806451612903224,74.19354838709677,9.95260663507109,90.04739336492891,14.058615384457825,26.640394440598048,38.095238095238095,12.105263157894736
Wayland,2004,261,40,45514424.0,913883.5,,272560791,890294.0,26,26349663.0,875075.5,5,5792238.0,859857.0,20557425.0,890294.0,235,246211128.0,897904.0,35,39722186.0,920732.0,206488942.0,878119.5,87.27384092568106,12.726159074318947,12.5,87.5,9.961685823754788,90.03831417624522,16.13338370311191,21.982209032426713,19.230769230769234,14.893617021276595
Wayland,2005,214,36,35790773.0,948100.0,,203700304,873289.0,19,18701568.0,1007356.0,10,10111338.0,1140683.0,8590230.0,948100.0,195,184998736.0,872548.0,26,25679435.0,931434.0,159319301.0,866623.0,71.74875770355672,28.251242296443273,27.77777777777778,72.22222222222221,8.878504672897195,91.1214953271028,13.88087051578558,54.066792688185295,52.63157894736842,13.333333333333334
Wayland,2006,224,49,44778209.0,801766.0,,214814593,809282.0,33,33901131.0,738054.0,15,13249217.0,608483.0,20651914.0,748434.0,191,180913462.0,819662.0,34,31528992.0,817873.0,149384470.0,819662.0,70.41146286132167,29.588537138678323,30.612244897959183,69.38775510204081,14.732142857142858,85.26785714285714,17.42766494623822,39.0819321042711,45.45454545454545,17.801047120418847
Wayland,2007,193,33,27153179.0,715501.0,,187651054,825578.0,27,25306776.0,668224.0,11,7468081.0,613891.0,17838695.0,973758.5,166,162344278.0,846747.0,22,19685098.0,779713.0,142659180.0,864387.5,72.49647637943241,27.503523620567595,33.33333333333333,66.66666666666666,13.989637305699482,86.01036269430051,12.125526222735118,29.51020311714143,40.74074074074074,13.253012048192772
Wayland,2008,160,31,19866477.0,613302.0,,122153999,676728.0,16,9698607.0,591791.5,11,7196095.0,673966.0,2502512.0,469566.0,144,112455392.0,683633.0,20,12670382.0,596677.0,99785010.0,699515.5,63.777699488439744,36.22230051156025,35.483870967741936,64.51612903225806,10.0,90.0,11.267029330172091,74.19720172185552,68.75,13.88888888888889
Wayland,2009,179,42,30222177.0,555272.5,,133796102,664218.0,24,15996526.0,541214.5,13,8717538.0,417622.0,7278988.0,660704.0,155,117799576.0,688819.0,29,21504639.0,632589.0,96294937.0,702173.5,71.155161985849,28.844838014150998,30.952380952380953,69.04761904761905,13.40782122905028,86.59217877094973,18.255277081812245,54.496445040629446,54.166666666666664,18.70967741935484
