city,year,proptype,num_txn,num_cash_txn,total_cash_adj,median_cash_adj,median_non_cash_adj,total_amount_adj,median_amount_adj,num_investor_txn,investor_amount_adj,investor_median_adj,num_investor_cash_txn,investor_cash_adj,investor_cash_median_adj,investor_non_cash_adj,investor_non_cash_median_adj,num_non_investor_txn,non_investor_amount_adj,non_investor_median_adj,num_non_investor_cash_txn,non_investor_cash_adj,non_investor_cash_median_adj,non_investor_non_cash_adj,non_investor_non_cash_median_adj,p_non_investor_cash_amount_adj,p_investor_cash_amount_adj,p_investor_cash_txn,p_non_investor_cash_txn,p_investor_txn,p_non_investor_txn,p_non_investor_only_cash_amount_adj,p_investor_only_cash_amount_adj,p_investor_only_cash_txn,p_non_investor_only_cash_txn
Maynard,2017,R2F,16,5,1405087.0,302169.0,,5753304,367135.5,5,1646822.0,362603.0,3,764488.0,302169.0,882334.0,441167.0,11,4106482.0,368042.0,2,640599.0,320299.5,3465883.0,406116.0,45.591411777349016,54.40858822265098,60.0,40.0,31.25,68.75,15.599703103532415,46.422017680113576,60.0,18.181818181818183
Maynard,2017,R3F,2,0,0.0,,,960445,480222.5,0,0.0,,0,0.0,,0.0,,2,960445.0,480222.5,0,0.0,,960445.0,480222.5,,,,,0.0,100.0,0.0,,,0.0
Maynard,2017,RCD,45,10,3527458.0,327551.5,,16480612,347495.0,3,1047923.0,380733.0,3,1047923.0,380733.0,0.0,,42,15432689.0,345984.0,7,2479535.0,322717.0,12953154.0,350516.0,70.29240319799696,29.707596802003028,30.0,70.0,6.666666666666667,93.33333333333333,16.066772290946833,100.0,100.0,16.666666666666664
Maynard,2018,LND,1,0,0.0,,,565762,565762.0,0,0.0,,0,0.0,,0.0,,1,565762.0,565762.0,0,0.0,,565762.0,565762.0,,,,,0.0,100.0,0.0,,,0.0
Maynard,2018,R1F,139,28,4214835.0,1.0,,53015416,418549.0,12,3602631.0,305973.5,6,1725339.0,295174.5,1877292.0,309957.0,127,49412785.0,429517.0,22,2489496.0,1.0,46923289.0,450185.0,59.06508795717982,40.93491204282018,21.428571428571427,78.57142857142857,8.633093525179856,91.36690647482014,5.038161682244787,47.89108293355606,50.0,17.322834645669293
Maynard,2018,R2F,10,5,551139.0,1.0,,2563637,311746.5,1,230923.0,230923.0,0,0.0,,230923.0,230923.0,9,2332714.0,392570.0,5,551139.0,1.0,1781575.0,434713.5,100.0,0.0,0.0,100.0,10.0,90.0,23.626514009004104,0.0,0.0,55.55555555555556
Maynard,2018,R3F,2,0,0.0,,,774748,387374.0,0,0.0,,0,0.0,,0.0,,2,774748.0,387374.0,0,0.0,,774748.0,387374.0,,,,,0.0,100.0,0.0,,,0.0
Maynard,2018,RCD,25,8,2551718.0,303086.5,,8596483,341767.0,1,334723.0,334723.0,0,0.0,,334723.0,334723.0,24,8261760.0,345808.0,8,2551718.0,303086.5,5710042.0,352677.5,100.0,0.0,0.0,100.0,4.0,96.0,30.885888721047333,0.0,0.0,33.33333333333333
Maynard,2019,R1F,149,36,6972426.0,231203.0,,59399604,423732.0,14,3900617.0,299863.5,10,2314425.0,239610.0,1586192.0,311073.0,135,55498987.0,442789.0,26,4658001.0,25783.0,50840986.0,467450.0,66.80602992416127,33.19397007583874,27.77777777777778,72.22222222222221,9.395973154362416,90.60402684563759,8.392947784794702,59.33484369267734,71.42857142857143,19.25925925925926
Maynard,2019,R2F,15,5,935911.0,5493.0,,5215266,439426.0,2,964046.0,482023.0,1,482023.0,482023.0,482023.0,482023.0,13,4251220.0,403554.0,4,453888.0,2747.0,3797332.0,439426.0,48.49691904465275,51.503080955347244,20.0,80.0,13.333333333333334,86.66666666666667,10.676652819661179,50.0,50.0,30.76923076923077
Maynard,2019,R3F,2,2,564977.0,282488.5,,564977,282488.5,1,564976.0,564976.0,1,564976.0,564976.0,0.0,,1,1.0,1.0,1,1.0,1.0,0.0,,0.00017699835568527568,99.99982300164432,50.0,50.0,50.0,50.0,100.0,100.0,100.0,100.0
Maynard,2019,RCD,39,10,3134133.0,337136.0,,13844178,341900.0,1,341900.0,341900.0,1,341900.0,341900.0,0.0,,38,13502278.0,342460.5,9,2792233.0,332372.0,10710045.0,343021.0,89.09108196748511,10.908918032514894,10.0,90.0,2.564102564102564,97.43589743589743,20.679717896491244,100.0,100.0,23.684210526315788
Maynard,2020,R1F,140,30,5074583.0,132021.0,,57178570,439794.0,8,2278966.0,323798.5,6,1417519.0,244635.5,861447.0,430723.5,132,54899604.0,444191.5,24,3657064.0,63221.0,51242540.0,465632.0,72.06629589071653,27.933704109283465,20.0,80.0,5.714285714285714,94.28571428571428,6.661366810587559,62.200094253271,75.0,18.181818181818183
Maynard,2020,R2F,7,0,0.0,,,3000934,467281.0,1,340840.0,340840.0,0,0.0,,340840.0,340840.0,6,2660094.0,468600.5,0,0.0,,2660094.0,468600.5,,,,,14.285714285714285,85.71428571428571,0.0,0.0,0.0,0.0
Maynard,2020,R3F,1,1,1.0,1.0,,1,1.0,0,0.0,,0,0.0,,0.0,,1,1.0,1.0,1,1.0,1.0,0.0,,100.0,0.0,0.0,100.0,0.0,100.0,100.0,,,100.0
Maynard,2020,RCD,48,13,2934529.0,285866.0,,16476176,366073.5,1,164923.0,164923.0,1,164923.0,164923.0,0.0,,47,16311253.0,368217.0,12,2769606.0,288615.0,13541647.0,372725.0,94.37991582294808,5.620084177051922,7.6923076923076925,92.3076923076923,2.083333333333333,97.91666666666666,16.97972559189659,100.0,100.0,25.53191489361702
Maynard,2021,R1F,180,53,7241501.0,1.0,,74315962,465150.0,17,6247211.0,338466.0,11,3250348.0,280275.0,2996863.0,507698.5,163,68068751.0,480472.0,42,3991153.0,1.0,64077598.0,514639.0,55.11499618656408,44.885003813435915,20.754716981132077,79.24528301886792,9.444444444444445,90.55555555555556,5.86341447634319,52.0287853251635,64.70588235294117,25.766871165644172
Maynard,2021,R2F,20,4,1452094.0,448440.5,,9618408,475133.5,5,2162017.0,469688.0,2,896881.0,448440.5,1265136.0,469688.0,15,7456391.0,530655.0,2,555213.0,277606.5,6901178.0,530655.0,38.235334627097146,61.76466537290286,50.0,50.0,25.0,75.0,7.446135804841779,41.48353135058605,40.0,13.333333333333334
Maynard,2021,R3F,1,1,800787.0,800787.0,,800787,800787.0,1,800787.0,800787.0,1,800787.0,800787.0,0.0,,0,0.0,,0,0.0,,0.0,,0.0,100.0,100.0,0.0,100.0,0.0,,100.0,100.0,
Maynard,2021,RCD,50,14,5159419.0,391264.0,,18373495,393987.0,5,1593357.0,389716.0,1,207996.0,207996.0,1385361.0,395054.5,45,16780138.0,395055.0,13,4951423.0,400393.0,11828715.0,393987.0,95.96861584608655,4.031384153913454,7.142857142857142,92.85714285714286,10.0,90.0,29.507641713077685,13.053948361854875,20.0,28.888888888888886
Maynard,2022,LND,2,0,0.0,,,1630000,815000.0,0,0.0,,0,0.0,,0.0,,2,1630000.0,815000.0,0,0.0,,1630000.0,815000.0,,,,,0.0,100.0,0.0,,,0.0
Maynard,2022,R1F,147,42,11800646.0,284500.0,,68983771,493000.0,14,4635215.0,313500.0,11,3456215.0,293861.0,1179000.0,315000.0,133,64348556.0,510000.0,31,8344431.0,250000.0,56004125.0,525000.0,70.71164578617136,29.288354213828633,26.190476190476193,73.80952380952381,9.523809523809524,90.47619047619048,12.967549730253467,74.5642866619995,78.57142857142857,23.308270676691727
Maynard,2022,R2F,18,5,1197502.0,355000.0,,7562502,434250.0,4,1698000.0,422500.0,1,415000.0,415000.0,1283000.0,430000.0,14,5864502.0,446000.0,4,782502.0,177500.5,5082000.0,472500.0,65.34452552062544,34.65547447937457,20.0,80.0,22.22222222222222,77.77777777777779,13.343025545903132,24.440518256772673,25.0,28.57142857142857
Maynard,2022,RCD,45,10,3387648.0,374708.0,,16893048,392000.0,6,2057416.0,381208.0,1,357416.0,357416.0,1700000.0,405000.0,39,14835632.0,392000.0,9,3030232.0,392000.0,11805400.0,390000.0,89.44943512431044,10.550564875689563,10.0,90.0,13.333333333333334,86.66666666666667,20.42536509398454,17.37208226241071,16.666666666666664,23.076923076923077
Medfield,2000,LND,5,3,384365.0,183031.0,,2527660,183031.0,2,668064.0,334032.0,1,183031.0,183031.0,485033.0,485033.0,3,1859596.0,183031.0,2,201334.0,100667.0,1658262.0,1658262.0,52.38093999193475,47.61906000806525,33.33333333333333,66.66666666666666,40.0,60.0,10.826760221037258,27.397225415529054,50.0,66.66666666666666
Medfield,2000,R1F,180,17,7688619.0,434699.0,,144566606,687282.0,18,11910278.0,564651.0,2,453918.0,226959.0,11456360.0,600799.5,162,132656328.0,705036.5,15,7234701.0,521639.0,125421627.0,717482.0,94.096234967554,5.9037650324460085,11.76470588235294,88.23529411764706,10.0,90.0,5.453717217319629,3.8111452982037863,11.11111111111111,9.25925925925926
Medfield,2000,R2F,6,2,1315994.0,657997.0,,3143194,501963.0,2,1162248.0,581124.0,1,640609.0,640609.0,521639.0,521639.0,4,1980946.0,447785.5,1,675385.0,675385.0,1305561.0,413284.0,51.321282619829574,48.678717380170426,50.0,50.0,33.33333333333333,66.66666666666666,34.09406414914894,55.11809871903415,50.0,25.0
Medfield,2000,R3F,2,0,0.0,,,1146690,573345.0,0,0.0,,0,0.0,,0.0,,2,1146690.0,573345.0,0,0.0,,1146690.0,573345.0,,,,,0.0,100.0,0.0,,,0.0
Medfield,2000,RCD,21,7,4030438.0,689387.0,,10336412,481372.0,2,457578.0,228789.0,0,0.0,,457578.0,228789.0,19,9878834.0,518893.0,7,4030438.0,689387.0,5848396.0,442935.5,100.0,0.0,0.0,100.0,9.523809523809524,90.47619047619048,40.79872179247065,0.0,0.0,36.84210526315789
Medfield,2001,LND,9,3,7921682.0,171837.0,,18240317,1460614.0,3,10756991.0,3007146.0,2,7749845.0,3874922.5,3007146.0,3007146.0,6,7483326.0,1134038.0,1,171837.0,171837.0,7311489.0,1460614.0,2.169198410135625,97.83080158986438,66.66666666666666,33.33333333333333,33.33333333333333,66.66666666666666,2.296265056473552,72.04472886516314,66.66666666666666,16.666666666666664
Medfield,2001,R1F,135,16,14086460.0,609849.0,,111429626,676178.0,6,4869685.0,719996.5,0,0.0,,4869685.0,719996.5,129,106559941.0,676178.0,16,14086460.0,609849.0,92473481.0,683911.0,100.0,0.0,0.0,100.0,4.444444444444445,95.55555555555556,13.219282844760585,0.0,0.0,12.4031007751938
Medfield,2001,R2F,3,1,1890206.0,1890206.0,,2861085,575654.0,2,2285431.0,1142715.5,1,1890206.0,1890206.0,395225.0,395225.0,1,575654.0,575654.0,0,0.0,,575654.0,575654.0,0.0,100.0,100.0,0.0,66.66666666666666,33.33333333333333,0.0,82.70676296943552,50.0,0.0
Medfield,2001,R3F,1,0,0.0,,,1195813,1195813.0,1,1195813.0,1195813.0,0,0.0,,1195813.0,1195813.0,0,0.0,,0,0.0,,0.0,,,,,,100.0,0.0,,0.0,0.0,
Medfield,2001,RCD,25,5,1900344.0,231980.0,,8768063,231980.0,1,233698.0,233698.0,0,0.0,,233698.0,233698.0,24,8534365.0,224161.5,5,1900344.0,231980.0,6634021.0,216343.0,100.0,0.0,0.0,100.0,4.0,96.0,22.266964208819285,0.0,0.0,20.833333333333336
Medfield,2002,LND,13,5,1729049.0,492347.0,,8014931,492347.0,4,1535392.0,492347.0,4,1535392.0,492347.0,0.0,,9,6479539.0,582447.0,1,193657.0,193657.0,6285882.0,609649.0,11.200203117436232,88.79979688256377,80.0,20.0,30.76923076923077,69.23076923076923,2.988746575952394,100.0,100.0,11.11111111111111
Medfield,2002,R1F,173,12,9251573.0,598940.5,,144935584,705698.0,5,3282674.0,658461.0,1,705698.0,705698.0,2576976.0,637768.5,168,141652910.0,708160.0,11,8545875.0,582447.0,133107035.0,718007.0,92.37212958272069,7.62787041727931,8.333333333333332,91.66666666666666,2.8901734104046244,97.10982658959537,6.032968189640439,21.4976570929675,20.0,6.547619047619048
Medfield,2002,R2F,4,0,0.0,,,2460917,594509.5,0,0.0,,0,0.0,,0.0,,4,2460917.0,594509.5,0,0.0,,2460917.0,594509.5,,,,,0.0,100.0,0.0,,,0.0
Medfield,2002,RCD,27,4,1304556.0,250276.5,,9908655,339720.0,2,323144.0,161572.0,1,114717.0,114717.0,208427.0,208427.0,25,9585511.0,369261.0,3,1189839.0,377466.0,8395672.0,354490.5,91.20643345322087,8.793566546779134,25.0,75.0,7.4074074074074066,92.5925925925926,12.412890663836283,35.50027232441265,50.0,12.0
Medfield,2003,LND,8,4,1689997.0,471627.0,,6182484,471627.0,3,1414881.0,471627.0,3,1414881.0,471627.0,0.0,,5,4767603.0,976111.0,1,275116.0,275116.0,4492487.0,1097240.5,16.27908215221684,83.72091784778316,75.0,25.0,37.5,62.5,5.770530809717169,100.0,100.0,20.0
Medfield,2003,R1F,159,14,8409187.0,611346.5,,128222421,738725.0,7,5725394.0,691562.0,1,1336276.0,1336276.0,4389118.0,687710.5,152,122497027.0,738803.5,13,7072911.0,558092.0,115424116.0,746743.0,84.10933185336465,15.89066814663534,7.142857142857142,92.85714285714286,4.40251572327044,95.59748427672956,5.773945028069947,23.339459258175072,14.285714285714285,8.552631578947368
Medfield,2003,R2F,3,0,0.0,,,2130181,704296.0,0,0.0,,0,0.0,,0.0,,3,2130181.0,704296.0,0,0.0,,2130181.0,704296.0,,,,,0.0,100.0,0.0,,,0.0
Medfield,2003,RCD,18,5,1586474.0,290837.0,,6418921,306557.5,2,628836.0,314418.0,0,0.0,,628836.0,314418.0,16,5790085.0,306557.5,5,1586474.0,290837.0,4203611.0,391450.0,100.0,0.0,0.0,100.0,11.11111111111111,88.88888888888889,27.39983955330535,0.0,0.0,31.25
Medfield,2004,LND,18,9,7216855.0,456561.0,,14821946,787187.5,7,3348114.0,456561.0,5,2282805.0,456561.0,1065309.0,532654.5,11,11473832.0,1126032.0,4,4934050.0,1266120.0,6539782.0,1126032.0,68.36842364160012,31.631576358399883,55.55555555555556,44.44444444444444,38.88888888888889,61.111111111111114,43.002634167904844,68.18181818181817,71.42857142857143,36.36363636363637
Medfield,2004,R1F,183,15,13036950.0,804156.0,,168741676,798982.0,15,15315800.0,1099551.0,4,4778673.0,1102214.5,10537127.0,1050091.0,168,153425876.0,789089.5,11,8258277.0,669623.0,145167599.0,794416.0,63.34516125320723,36.65483874679277,26.666666666666668,73.33333333333333,8.19672131147541,91.80327868852459,5.382584225883775,31.200936288016294,26.666666666666668,6.547619047619048
Medfield,2004,R2F,1,0,0.0,,,700060,700060.0,0,0.0,,0,0.0,,0.0,,1,700060.0,700060.0,0,0.0,,700060.0,700060.0,,,,,0.0,100.0,0.0,,,0.0
Medfield,2004,RCD,20,1,273937.0,273937.0,,7578307,361444.0,2,418515.0,209257.5,0,0.0,,418515.0,209257.5,18,7159792.0,422243.0,1,273937.0,273937.0,6885855.0,425972.0,100.0,0.0,0.0,100.0,10.0,90.0,3.8260469019211736,0.0,0.0,5.555555555555555
Medfield,2005,LND,6,4,1777688.0,444422.0,,4896048,444422.0,4,1777688.0,444422.0,4,1777688.0,444422.0,0.0,,2,3118360.0,1559180.0,0,0.0,,3118360.0,1559180.0,0.0,100.0,100.0,0.0,66.66666666666666,33.33333333333333,0.0,100.0,100.0,0.0
Medfield,2005,R1F,131,8,7635907.0,1068094.0,,134578505,884399.0,13,14645922.0,1210309.0,6,7065566.0,1256973.0,7580356.0,933286.0,118,119932583.0,864771.0,2,570341.0,285170.5,119362242.0,872178.0,7.469197830722664,92.53080216927734,75.0,25.0,9.923664122137405,90.07633587786259,0.4755513353698052,48.242548335297705,46.15384615384615,1.694915254237288
Medfield,2005,R2F,2,1,1111055.0,1111055.0,,1807316,903658.0,1,1111055.0,1111055.0,1,1111055.0,1111055.0,0.0,,1,696261.0,696261.0,0,0.0,,696261.0,696261.0,0.0,100.0,100.0,0.0,50.0,50.0,0.0,100.0,100.0,0.0
Medfield,2005,RCD,25,0,0.0,,,11574671,414646.0,0,0.0,,0,0.0,,0.0,,25,11574671.0,414646.0,0,0.0,,11574671.0,414646.0,,,,,0.0,100.0,0.0,,,0.0
Medfield,2006,LND,3,0,0.0,,,4755581,1861242.0,0,0.0,,0,0.0,,0.0,,3,4755581.0,1861242.0,0,0.0,,4755581.0,1861242.0,,,,,0.0,100.0,0.0,,,0.0
Medfield,2006,R1F,132,18,14569302.0,751655.5,,120618001,798186.5,11,9804451.0,801766.0,7,7056255.0,946370.0,2748196.0,695818.5,121,110813550.0,794607.0,11,7513047.0,715862.0,103300503.0,818946.5,51.56765231443483,48.43234768556517,38.88888888888889,61.111111111111114,8.333333333333332,91.66666666666666,6.779899209076869,71.96991448067821,63.63636363636363,9.090909090909092
Medfield,2006,R2F,2,0,0.0,,,1016525,508262.5,0,0.0,,0,0.0,,0.0,,2,1016525.0,508262.5,0,0.0,,1016525.0,508262.5,,,,,0.0,100.0,0.0,,,0.0
Medfield,2006,RCD,14,2,678638.0,339319.0,,6568753,425938.5,0,0.0,,0,0.0,,0.0,,14,6568753.0,425938.5,2,678638.0,339319.0,5890115.0,472469.5,100.0,0.0,0.0,100.0,0.0,100.0,10.331306413865768,,,14.285714285714285
Medfield,2007,LND,1,1,846747.0,846747.0,,846747,846747.0,0,0.0,,0,0.0,,0.0,,1,846747.0,846747.0,1,846747.0,846747.0,0.0,,100.0,0.0,0.0,100.0,0.0,100.0,100.0,,,100.0
Medfield,2007,R1F,141,14,10811173.0,609657.5,,117590089,740903.0,14,13761045.0,970230.5,4,5208198.0,1369260.0,8552847.0,781476.5,127,103829044.0,731025.0,10,5602975.0,520043.5,98226069.0,762072.0,51.825782456723246,48.174217543276754,28.57142857142857,71.42857142857143,9.929078014184398,90.0709219858156,5.3963465174542105,37.84740185065887,28.57142857142857,7.874015748031496
Medfield,2007,R2F,3,0,0.0,,,1578477,604013.0,0,0.0,,0,0.0,,0.0,,3,1578477.0,604013.0,0,0.0,,1578477.0,604013.0,,,,,0.0,100.0,0.0,,,0.0
Medfield,2007,RCD,23,3,2958443.0,1153833.0,,12660042,406438.0,1,406438.0,406438.0,1,406438.0,406438.0,0.0,,22,12253604.0,414200.0,2,2552005.0,1276002.5,9701599.0,388797.5,86.26175998658753,13.738240013412462,33.33333333333333,66.66666666666666,4.3478260869565215,95.65217391304348,20.82656661664601,100.0,100.0,9.090909090909092
Medfield,2008,LND,5,1,414323.0,414323.0,,4456736,483377.0,2,2140670.0,1070335.0,1,414323.0,414323.0,1726347.0,1726347.0,3,2316066.0,483377.0,0,0.0,,2316066.0,483377.0,0.0,100.0,100.0,0.0,40.0,60.0,0.0,19.35482816127661,50.0,0.0
Medfield,2008,R1F,108,10,8154601.0,503418.0,,97481777,735423.5,10,10892401.0,673275.0,4,5391756.0,486154.5,5500645.0,793509.0,98,86589376.0,745781.5,6,2762845.0,525154.5,83826531.0,801784.0,33.88081158109391,66.11918841890608,40.0,60.0,9.25925925925926,90.74074074074075,3.1907436311817285,49.50016070836907,40.0,6.122448979591836
Medfield,2008,R2F,2,1,1104862.0,1104862.0,,1816117,908058.5,1,711255.0,711255.0,0,0.0,,711255.0,711255.0,1,1104862.0,1104862.0,1,1104862.0,1104862.0,0.0,,100.0,0.0,0.0,100.0,50.0,50.0,100.0,0.0,0.0,100.0
Medfield,2008,R3F,2,1,534132.0,534132.0,,1100374,550187.0,1,534132.0,534132.0,1,534132.0,534132.0,0.0,,1,566242.0,566242.0,0,0.0,,566242.0,566242.0,0.0,100.0,100.0,0.0,50.0,50.0,0.0,100.0,100.0,0.0
Medfield,2008,RCD,27,9,2089263.0,208957.0,,10181724,220972.0,9,1958060.0,170218.0,6,934682.0,189587.5,1023378.0,149156.0,18,8223664.0,310880.5,3,1154581.0,406037.0,7069083.0,231745.0,55.262597384819436,44.737402615180564,66.66666666666666,33.33333333333333,33.33333333333333,66.66666666666666,14.039739464063707,47.735105155102495,66.66666666666666,16.666666666666664
Medfield,2009,LND,6,1,421726.0,421726.0,,6511166,857509.5,1,386582.0,386582.0,0,0.0,,386582.0,386582.0,5,6124584.0,1110545.0,1,421726.0,421726.0,5702858.0,1483069.0,100.0,0.0,0.0,100.0,16.666666666666664,83.33333333333334,6.8857901206024765,0.0,0.0,20.0
Medfield,2009,R1F,119,12,13242189.0,859618.0,,104343064,766135.0,10,7170446.0,585417.0,3,2881793.0,955912.0,4288653.0,546838.0,109,97172618.0,773164.0,9,10360396.0,763324.0,86812222.0,773164.0,78.23778983973118,21.76221016026882,25.0,75.0,8.403361344537815,91.59663865546219,10.661847147104753,40.189871034521424,30.0,8.256880733944955
Medfield,2009,R2F,1,1,702890.0,702890.0,,702890,702890.0,1,702890.0,702890.0,1,702890.0,702890.0,0.0,,0,0.0,,0,0.0,,0.0,,0.0,100.0,100.0,0.0,100.0,0.0,,100.0,100.0,
Medfield,2009,RCD,20,5,3807446.0,622748.0,,12332765,448084.0,1,1095599.0,1095599.0,0,0.0,,1095599.0,1095599.0,19,11237166.0,411183.0,5,3807446.0,622748.0,7429720.0,405911.0,100.0,0.0,0.0,100.0,5.0,95.0,33.88261773475625,0.0,0.0,26.31578947368421
Medfield,2010,LND,2,1,850621.0,850621.0,,3048059,1524029.5,1,850621.0,850621.0,1,850621.0,850621.0,0.0,,1,2197438.0,2197438.0,0,0.0,,2197438.0,2197438.0,0.0,100.0,100.0,0.0,50.0,50.0,0.0,100.0,100.0,0.0
Medfield,2010,R1F,137,18,18732164.0,783353.0,,119019575,792495.0,13,11489655.0,563817.0,8,9325532.0,776350.0,2164123.0,425311.0,124,107529920.0,801002.0,10,9406632.0,880127.5,98123288.0,801002.0,50.21647258693657,49.78352741306343,44.44444444444444,55.55555555555556,9.48905109489051,90.51094890510949,8.747920578756126,81.1645954556512,61.53846153846154,8.064516129032258
Medfield,2010,R2F,4,0,0.0,,,2778696,701762.5,1,815179.0,815179.0,0,0.0,,815179.0,815179.0,3,1963517.0,588346.0,0,0.0,,1963517.0,588346.0,,,,,25.0,75.0,0.0,0.0,0.0,0.0
Medfield,2010,RCD,18,6,3900231.0,584802.0,,13164794,708851.0,1,531638.0,531638.0,1,531638.0,531638.0,0.0,,17,12633156.0,779736.0,5,3368593.0,637966.0,9264563.0,793913.0,86.36906378109398,13.630936218906008,16.666666666666664,83.33333333333334,5.555555555555555,94.44444444444444,26.664698829017862,100.0,100.0,29.411764705882355
Medfield,2011,LND,5,1,1813704.0,1813704.0,,6173569,1325399.0,1,418547.0,418547.0,0,0.0,,418547.0,418547.0,4,5755022.0,1569551.5,1,1813704.0,1813704.0,3941318.0,1325399.0,100.0,0.0,0.0,100.0,20.0,80.0,31.515153200109403,0.0,0.0,25.0
Medfield,2011,R1F,117,15,12936195.0,781288.0,,90644893,692695.0,16,12434379.0,527043.5,4,5549933.0,943823.5,6884446.0,510069.0,101,78210514.0,711530.0,11,7386262.0,746409.0,70824252.0,708391.0,57.09763960731884,42.90236039268115,26.666666666666668,73.33333333333333,13.675213675213676,86.32478632478633,9.444078068582954,44.633777046686454,25.0,10.891089108910892
Medfield,2011,R2F,4,1,450636.0,450636.0,,3352562,838489.5,1,450636.0,450636.0,1,450636.0,450636.0,0.0,,3,2901926.0,1226343.0,0,0.0,,2901926.0,1226343.0,0.0,100.0,100.0,0.0,25.0,75.0,0.0,100.0,100.0,0.0
Medfield,2011,R3F,1,0,0.0,,,658514,658514.0,1,658514.0,658514.0,0,0.0,,658514.0,658514.0,0,0.0,,0,0.0,,0.0,,,,,,100.0,0.0,,0.0,0.0,
Medfield,2011,RCD,13,5,2303879.0,171604.0,,5585984,184161.0,1,170139.0,170139.0,1,170139.0,170139.0,0.0,,12,5415845.0,188346.5,4,2133740.0,176487.0,3282105.0,277985.0,92.61510695657194,7.384893043428062,20.0,80.0,7.6923076923076925,92.3076923076923,39.3980994655497,100.0,100.0,33.33333333333333
Medfield,2012,LND,2,1,2128517.0,2128517.0,,4573812,2286906.0,0,0.0,,0,0.0,,0.0,,2,4573812.0,2286906.0,1,2128517.0,2128517.0,2445295.0,2445295.0,100.0,0.0,0.0,100.0,0.0,100.0,46.53704612257784,,,50.0
Medfield,2012,R1F,152,17,12582479.0,617956.0,,125384230,762077.5,13,9304429.0,744294.0,4,2993307.0,672711.5,6311122.0,744294.0,139,116079801.0,769012.0,13,9589172.0,617956.0,106490629.0,769012.0,76.21051463705999,23.789485362940006,23.52941176470588,76.47058823529412,8.552631578947368,91.44736842105263,8.260844623605102,32.17077587458618,30.76923076923077,9.352517985611511
Medfield,2012,R2F,1,1,68662.0,68662.0,,68662,68662.0,0,0.0,,0,0.0,,0.0,,1,68662.0,68662.0,1,68662.0,68662.0,0.0,,100.0,0.0,0.0,100.0,0.0,100.0,100.0,,,100.0
Medfield,2012,RCD,20,6,1750191.0,250272.5,,9951555,337129.5,2,508921.0,254460.5,0,0.0,,508921.0,254460.5,18,9442634.0,342279.5,6,1750191.0,250272.5,7692443.0,508097.5,100.0,0.0,0.0,100.0,10.0,90.0,18.53498716565738,0.0,0.0,33.33333333333333
Medfield,2013,LND,5,1,330692.0,330692.0,,7341360,1680455.0,0,0.0,,0,0.0,,0.0,,5,7341360.0,1680455.0,1,330692.0,330692.0,7010668.0,1859298.5,100.0,0.0,0.0,100.0,0.0,100.0,4.504505977094162,,,20.0
Medfield,2013,R1F,154,13,11149043.0,774764.0,,140422570,769365.0,14,10914858.0,674881.5,4,3180716.0,705251.0,7734142.0,674881.5,140,129507712.0,769365.0,9,7968327.0,774764.0,121539385.0,769365.0,71.4709504663315,28.529049533668495,30.76923076923077,69.23076923076923,9.090909090909092,90.9090909090909,6.1527818513232635,29.14115786023052,28.57142857142857,6.428571428571428
Medfield,2013,R2F,2,1,782863.0,782863.0,,1140550,570275.0,1,357687.0,357687.0,0,0.0,,357687.0,357687.0,1,782863.0,782863.0,1,782863.0,782863.0,0.0,,100.0,0.0,0.0,100.0,50.0,50.0,100.0,0.0,0.0,100.0
Medfield,2013,RCD,31,15,7094963.0,401555.0,,14455629,391431.0,2,550029.0,275014.5,1,172095.0,172095.0,377934.0,377934.0,29,13905600.0,398180.0,14,6922868.0,457232.5,6982732.0,369160.0,97.57440595532351,2.4255940446764837,6.666666666666667,93.33333333333333,6.451612903225806,93.54838709677419,49.784748590495916,31.288350250623147,50.0,48.275862068965516
Medfield,2014,LND,4,2,1266748.0,633374.0,,4634714,1255630.0,0,0.0,,0,0.0,,0.0,,4,4634714.0,1255630.0,2,1266748.0,633374.0,3367966.0,1683983.0,100.0,0.0,0.0,100.0,0.0,100.0,27.33174042670163,,,50.0
Medfield,2014,R1F,150,36,28212560.0,653974.0,,130404364,737683.0,19,13903095.0,601656.0,8,5002771.0,443002.0,8900324.0,608196.0,131,116501269.0,810928.0,28,23209789.0,713159.0,93291480.0,824007.0,82.2675751509257,17.732424849074313,22.22222222222222,77.77777777777779,12.666666666666668,87.33333333333333,19.922348656991883,35.98314619874208,42.10526315789473,21.374045801526716
Medfield,2014,R2F,3,1,479036.0,479036.0,,1509045,493750.0,1,479036.0,479036.0,1,479036.0,479036.0,0.0,,2,1030009.0,515004.5,0,0.0,,1030009.0,515004.5,0.0,100.0,100.0,0.0,33.33333333333333,66.66666666666666,0.0,100.0,100.0,0.0
Medfield,2014,R3F,1,1,783461.0,783461.0,,783461,783461.0,0,0.0,,0,0.0,,0.0,,1,783461.0,783461.0,1,783461.0,783461.0,0.0,,100.0,0.0,0.0,100.0,0.0,100.0,100.0,,,100.0
Medfield,2014,RCD,17,6,1951458.0,281208.5,,8043227,457782.0,1,497674.0,497674.0,1,497674.0,497674.0,0.0,,16,7545553.0,452550.0,5,1453784.0,196192.0,6091769.0,480671.0,74.4973245645051,25.502675435494897,16.666666666666664,83.33333333333334,5.88235294117647,94.11764705882352,19.26676547099994,100.0,100.0,31.25
