decade,proptype,city,flip_num,investor_flip_num,non_investor_flip_num,buy_num,cash_buy_num,cash_total,cash_median,non_cash_median,non_cash_total,total_price,median_price,cash_total_adj,non_cash_total_adj,cash_median_adj,non_cash_median_adj,total_price_adj,median_price_adj,investor_sell_num,investor_sell_total_price,investor_sell_median_price,investor_sell_total_price_adj,investor_sell_median_price_adj,non_investor_sell_num,non_investor_sell_total_price,non_investor_sell_median_price,non_investor_sell_total_price_adj,non_investor_sell_median_price_adj,investor_buy_num,investor_total_price,investor_median_price,investor_total_price_adj,investor_median_price_adj,investor_cash_buy_num,investor_cash_total_adj,investor_cash_median_adj,investor_non_cash_total_adj,investor_non_cash_median_adj,investor_cash_total,investor_cash_median,investor_non_cash_total,investor_non_cash_median,non_investor_buy_num,non_investor_total_price,non_investor_median_price,non_investor_total_price_adj,non_investor_median_price_adj,non_investor_cash_buy_num,non_investor_cash_total_adj,non_investor_cash_median_adj,non_investor_non_cash_total_adj,non_investor_non_cash_median_adj,non_investor_cash_total,non_investor_cash_median,non_investor_non_cash_total,non_investor_non_cash_median,p_total_cash_is_non_investor_adj,p_total_cash_is_investor_adj,p_cash_buy_is_investor,p_cash_buy_is_non_investor,p_buy_is_investor,p_buy_is_non_investor,p_sell_is_investor,p_sell_is_non_investor,p_flip,p_flip_is_investor,p_flip_is_non_investor,p_investor_sell_flip,p_non_investor_sell_flip,p_non_investor_total_is_cash_adj,p_non_investor_total_is_cash,p_investor_total_is_cash_adj,p_investor_total_is_cash,p_investor_is_cash_buy,p_non_investor_is_cash_buy
2000-2009,LND,Holbrook,23,14,9,142,54,8458900.0,145050.0,289950.0,29722644.0,38181544,239950.0,12881914.0,45208484.0,232917.5,435207.0,58090398,353433.5,48,13878214.0,239950.0,20379603.0,346822.0,94,24303330.0,239000.0,37710795.0,362427.5,32,7088250.0,234100.0,10736664.0,337409.5,18,5280114.0,352562.0,5456550.0,337409.5,3458300.0,236600.0,3629950.0,232500.0,110,31093294.0,240000.0,47353734.0,356734.0,36,7601800.0,172272.5,39751934.0,445513.0,5000600.0,102500.0,26092694.0,296700.0,59.0114170922116,40.98858290778839,33.33333333333333,66.66666666666666,22.535211267605636,77.46478873239437,33.80281690140845,66.19718309859155,16.19718309859155,60.86956521739131,39.130434782608695,29.166666666666668,9.574468085106384,16.053221906428753,16.082567514397155,49.17834813495141,48.78919338341622,56.25,32.72727272727273
2000-2009,LND,Holliston,2,0,2,35,10,1000000.0,100000.0,595000.0,14365317.0,15365317,535000.0,1577990.0,22646572.0,157209.0,973845.0,24224562,918885.0,11,5633700.0,579900.0,8724045.0,948883.0,24,9731617.0,320000.0,15500517.0,506000.0,2,402500.0,201250.0,591942.0,295971.0,0,0.0,,591942.0,295971.0,0.0,,402500.0,201250.0,33,14962817.0,537500.0,23632620.0,919327.0,10,1577990.0,157209.0,22054630.0,974187.0,1000000.0,100000.0,13962817.0,615000.0,100.0,0.0,0.0,100.0,5.714285714285714,94.28571428571428,31.428571428571427,68.57142857142857,5.714285714285714,0.0,100.0,0.0,8.333333333333332,6.677169099321192,6.683233511443734,0.0,0.0,0.0,30.303030303030305
2000-2009,LND,Hopkinton,18,8,10,140,32,8996366.0,168000.0,592475.0,59563470.0,68559836,562355.5,14295171.0,95832750.0,276099.5,972701.0,110127921,898846.0,36,23740988.0,699900.0,38332579.0,1202687.0,104,44818848.0,454000.0,71795342.0,694792.0,15,3795600.0,180000.0,5904247.0,321058.0,6,1096233.0,172391.0,4808014.0,410290.0,704100.0,115800.0,3091500.0,250000.0,125,64764236.0,577913.0,104223674.0,930850.0,26,13198938.0,295423.0,91024736.0,984531.0,8292266.0,201000.0,56471970.0,599585.0,92.33144535311959,7.668554646880405,18.75,81.25,10.714285714285714,89.28571428571429,25.71428571428571,74.28571428571429,12.857142857142856,44.44444444444444,55.55555555555556,22.22222222222222,9.615384615384617,12.664049820389176,12.803773366522844,18.566855350055647,18.550426809990515,40.0,20.8
2000-2009,LND,Hudson,9,6,3,79,25,7170647.0,125000.0,453726.5,23087774.0,30258421,390000.0,11234126.0,36240712.0,188651.0,751302.5,47474838,612958.0,19,7838488.0,385000.0,12446896.0,538620.0,60,22419933.0,428170.0,35027942.0,702694.5,20,5929550.0,125000.0,9261728.0,193131.5,12,6860429.0,182185.0,2401299.0,203429.5,4376400.0,125000.0,1553150.0,127500.0,59,24328871.0,440431.0,38213110.0,745782.0,13,4373697.0,223388.0,33839413.0,772305.0,2794247.0,130000.0,21534624.0,467500.0,38.93224092377102,61.06775907622898,48.0,52.0,25.31645569620253,74.68354430379746,24.050632911392405,75.9493670886076,11.39240506329114,66.66666666666666,33.33333333333333,31.57894736842105,5.0,11.445540548780249,11.485313066931877,74.07288359148531,73.80661264345524,60.0,22.033898305084744
2000-2009,LND,Hull,5,0,5,27,15,2684067.0,130000.0,179500.0,2986083.0,5670150,150000.0,4121608.0,4774279.0,197843.0,254787.0,8895887,235813.0,4,1242500.0,147500.0,2143544.0,219823.5,23,4427650.0,170000.0,6752343.0,238978.0,6,649900.0,110000.0,1018003.0,172773.5,4,584347.0,128875.0,433656.0,216828.0,369900.0,80000.0,280000.0,140000.0,21,5020250.0,189000.0,7877884.0,270596.0,11,3537261.0,266327.0,4340623.0,288377.0,2314167.0,175000.0,2706083.0,197833.5,85.82235379977912,14.177646200220885,26.666666666666668,73.33333333333333,22.22222222222222,77.77777777777779,14.814814814814813,85.18518518518519,18.51851851851852,0.0,100.0,0.0,21.73913043478261,44.90115619879653,46.09664857327822,57.40130431835663,56.91644868441299,66.66666666666666,52.38095238095239
2000-2009,LND,Ipswich,7,3,4,64,22,5683532.0,200000.0,570000.0,22503848.0,28187380,277500.0,9306054.0,37474095.0,335953.0,913117.5,46780149,464556.0,14,8096148.0,624500.0,13301209.0,953250.0,50,20091232.0,242500.0,33478940.0,392172.0,17,4746882.0,200000.0,7828371.0,326490.0,11,3686906.0,326490.0,4141465.0,361444.0,2127882.0,190000.0,2619000.0,237500.0,47,23440498.0,400000.0,38951778.0,732125.0,11,5619148.0,369261.0,33332630.0,1011450.5,3555650.0,225000.0,19884848.0,602500.0,60.38163973688526,39.618360263114745,50.0,50.0,26.5625,73.4375,21.875,78.125,10.9375,42.857142857142854,57.14285714285714,21.428571428571427,8.0,14.42590887635476,15.168833017114228,47.09672037771332,44.826941137361324,64.70588235294117,23.404255319148938
2000-2009,LND,Lexington,4,2,2,43,13,6798477.0,300000.0,765000.0,25147600.0,31946077,739000.0,10088101.0,37389682.0,456561.0,1192132.5,47477783,1163581.0,22,21349070.0,937500.0,30905495.0,1337246.5,21,10597007.0,425000.0,16572288.0,646795.0,16,10550570.0,587500.0,15517029.0,841301.5,5,4339903.0,455039.0,11177126.0,1035808.0,2870570.0,299000.0,7680000.0,750000.0,27,21395507.0,739000.0,31960754.0,1179067.0,8,5748198.0,498971.5,26212556.0,1196404.0,3927907.0,346000.0,17467600.0,800000.0,56.979980672279154,43.020019327720846,38.46153846153847,61.53846153846154,37.2093023255814,62.7906976744186,51.162790697674424,48.837209302325576,9.30232558139535,50.0,50.0,9.090909090909092,9.523809523809524,17.985176444836064,18.358560047209913,27.968646575320573,27.207724322003457,31.25,29.629629629629626
2000-2009,LND,Lincoln,4,3,1,24,15,9597910.0,600000.0,750000.0,9685000.0,19282910,605000.0,14622349.0,15272411.0,919327.0,1179067.0,29894760,983766.0,7,9285000.0,885000.0,14594737.0,1555765.0,17,9997910.0,600000.0,15300023.0,843452.0,4,3900000.0,800000.0,6109410.0,1393317.0,2,3664801.0,1832400.5,2444609.0,1222304.5,2450000.0,1225000.0,1450000.0,725000.0,20,15382910.0,600000.0,23785350.0,881389.5,13,10957548.0,828646.0,12827802.0,1179067.0,7147910.0,550000.0,8235000.0,750000.0,74.93698857823733,25.06301142176267,13.333333333333334,86.66666666666667,16.666666666666664,83.33333333333334,29.166666666666668,70.83333333333334,16.666666666666664,75.0,25.0,42.857142857142854,5.88235294117647,46.068474922588905,46.46656581882102,59.98616887719108,62.82051282051282,50.0,65.0
2000-2009,LND,Littleton,20,11,9,126,20,5263400.0,213500.0,524856.5,51858656.0,57122056,493950.0,7942788.0,79743126.0,316280.0,821009.0,87685914,758685.5,64,37009423.0,558700.0,56432530.0,848909.5,62,20112633.0,250000.0,31253384.0,393316.5,18,7615882.0,190000.0,11428145.0,293926.0,6,1652015.0,269641.5,9776130.0,298697.0,1085000.0,180000.0,6530882.0,190000.0,108,49506174.0,519387.5,76257769.0,803371.5,14,6290773.0,461177.0,69966996.0,829755.0,4178400.0,303950.0,45327774.0,538700.0,79.201068944557,20.798931055443003,30.0,70.0,14.285714285714285,85.71428571428571,50.79365079365079,49.2063492063492,15.873015873015872,55.00000000000001,45.0,17.1875,14.516129032258066,8.249353583895171,8.440159403148382,14.455670627210276,14.246544261058666,33.33333333333333,12.962962962962962
2000-2009,LND,Lynn,28,15,13,128,58,8277430.0,92000.0,259950.0,17317368.0,25594798,179900.0,12597248.0,26424452.0,150385.0,397640.0,39021700,274526.5,46,11896263.0,272000.0,17852354.0,420334.5,82,13698535.0,157150.0,21169346.0,247604.0,33,4005030.0,60000.0,6212514.0,98469.0,19,2134002.0,86465.0,4078512.0,166718.5,1349030.0,55000.0,2656000.0,115000.0,95,21589768.0,229900.0,32809186.0,334659.0,39,10463246.0,251534.0,22345940.0,411720.0,6928400.0,165000.0,14661368.0,269500.0,83.05977623049098,16.94022376950902,32.758620689655174,67.24137931034483,25.78125,74.21875,35.9375,64.0625,21.875,53.57142857142857,46.42857142857143,32.608695652173914,15.853658536585366,31.8912087608635,32.091127611931725,34.35005538820516,33.683393133135084,57.57575757575758,41.05263157894737
2000-2009,LND,Lynnfield,7,3,4,51,21,10094183.0,362500.0,562500.0,16785050.0,26879233,435000.0,15304664.0,25186986.0,663488.0,833671.5,40491650,663488.0,15,10167900.0,600000.0,14578444.0,864649.0,36,16711333.0,317500.0,25913206.0,541235.0,9,2812000.0,325000.0,4113082.0,483377.0,2,614546.0,307273.0,3498536.0,483377.0,437000.0,218500.0,2375000.0,325000.0,42,24067233.0,550000.0,36378568.0,805037.0,19,14690118.0,663488.0,21688450.0,859035.0,9657183.0,362500.0,14410050.0,600000.0,95.98458352303585,4.0154164769641465,9.523809523809524,90.47619047619048,17.647058823529413,82.35294117647058,29.411764705882355,70.58823529411765,13.725490196078432,42.857142857142854,57.14285714285714,20.0,11.11111111111111,40.38124315393613,40.12585493313669,14.941253298621326,15.54054054054054,22.22222222222222,45.23809523809524
2000-2009,LND,Malden,12,7,5,65,23,5565057.0,130000.0,391539.0,15102369.0,20667426,325000.0,8374878.0,23565686.0,204372.0,604969.5,31940564,550231.0,27,11098583.0,403000.0,16838670.0,621485.0,38,9568843.0,292450.0,15101894.0,495337.0,15,4580730.0,200000.0,6994450.0,282249.0,9,4487926.0,211687.0,2506524.0,382725.5,3050000.0,150000.0,1530730.0,232000.0,50,16086696.0,365710.0,24946114.0,577604.0,14,3886952.0,147339.5,21059162.0,622726.0,2515057.0,92500.0,13571639.0,403995.0,46.4120432560331,53.5879567439669,39.130434782608695,60.86956521739131,23.076923076923077,76.92307692307693,41.53846153846154,58.46153846153847,18.461538461538463,58.333333333333336,41.66666666666667,25.925925925925924,13.157894736842104,15.58139275720459,15.634391300736958,64.16410153764771,66.5832738449985,60.0,28.000000000000004
2000-2009,LND,Manchester,2,1,1,12,6,1496000.0,255000.0,402500.0,2755000.0,4251000,337500.0,2212073.0,4416247.0,399258.0,688284.0,6628320,500308.0,1,650000.0,650000.0,913739.0,913739.0,11,3601000.0,300000.0,5714581.0,456561.0,4,1085000.0,255000.0,1617518.0,375884.5,2,751769.0,375884.5,865749.0,432874.5,510000.0,255000.0,575000.0,287500.0,8,3166000.0,386000.0,5010802.0,548631.5,4,1460304.0,443005.0,3550498.0,850386.5,986000.0,289500.0,2180000.0,540000.0,66.01518123497733,33.98481876502267,33.33333333333333,66.66666666666666,33.33333333333333,66.66666666666666,8.333333333333332,91.66666666666666,16.666666666666664,50.0,50.0,100.0,9.090909090909092,29.143119205268935,31.143398610233735,46.4767007229595,47.004608294930875,50.0,50.0
2000-2009,LND,Marblehead,5,1,4,42,17,9740371.0,445000.0,460000.0,13473400.0,23213771,457500.0,16186532.0,20973845.0,702876.0,746727.0,37160377,724801.5,9,4307000.0,455000.0,7202688.0,746727.0,33,18906771.0,475000.0,29957689.0,702876.0,8,3972000.0,430000.0,6508139.0,721333.0,4,2480228.0,541393.0,4027911.0,750830.0,1652000.0,349250.0,2320000.0,457500.0,34,19241771.0,474950.0,30652238.0,724801.5,13,13706304.0,814489.0,16945934.0,687228.0,8088371.0,474900.0,11153400.0,475000.0,84.67721189443174,15.322788105568257,23.52941176470588,76.47058823529412,19.047619047619047,80.95238095238095,21.428571428571427,78.57142857142857,11.904761904761903,20.0,80.0,11.11111111111111,12.121212121212121,44.71550821183106,42.035481037582244,38.1096347204631,41.591137965760325,50.0,38.23529411764706
2000-2009,LND,Marlborough,25,9,16,164,36,55703003.0,265000.0,418977.5,56150753.0,111853756,379820.0,87111451.0,90772820.0,392573.0,693859.0,177884271,663523.0,32,61635240.0,513950.0,96360246.0,756651.0,132,50218516.0,368242.5,81524025.0,643239.0,32,53026190.0,155000.0,83228817.0,228281.0,19,78393973.0,342205.0,4834844.0,227953.0,49906200.0,231000.0,3119990.0,150000.0,132,58827566.0,422250.0,94655454.0,695720.0,17,8717478.0,434026.0,85937976.0,704211.0,5796803.0,300000.0,53030763.0,429900.0,10.007269882348762,89.99273011765125,52.77777777777778,47.22222222222222,19.51219512195122,80.48780487804879,19.51219512195122,80.48780487804879,15.24390243902439,36.0,64.0,28.125,12.121212121212121,9.209694351051342,9.853888906435463,94.19090145183728,94.11613393306213,59.375,12.878787878787879
2000-2009,LND,Marshfield,18,11,7,95,33,9815161.0,152000.0,421350.0,27285240.0,37100401,336652.0,14792655.0,42852756.0,271984.0,612330.5,57645411,517904.0,35,13605216.0,365000.0,20782204.0,517904.0,60,23495185.0,315826.0,36863207.0,518443.5,22,5400446.0,153000.0,8340006.0,268369.5,10,3712729.0,184702.5,4627277.0,322345.0,2541296.0,125000.0,2859150.0,190500.0,73,31699955.0,384200.0,49305405.0,608483.0,23,11079926.0,278207.0,38225479.0,746645.0,7273865.0,160000.0,24426090.0,454950.0,74.90153728319899,25.098462716801006,30.303030303030305,69.6969696969697,23.157894736842106,76.84210526315789,36.84210526315789,63.1578947368421,18.947368421052634,61.111111111111114,38.88888888888889,31.428571428571427,11.666666666666666,22.472031210371355,22.94597894539598,44.51710226587367,47.05715046498011,45.45454545454545,31.506849315068493
2000-2009,LND,Maynard,2,0,2,18,7,914400.0,40000.0,412000.0,3993898.0,4908298,249500.0,1459203.0,6309852.0,56230.0,676157.0,7769055,406071.5,3,1602098.0,530421.0,2562507.0,852095.0,15,3306200.0,130000.0,5206548.0,223388.0,3,200000.0,40000.0,294097.0,56230.0,2,111473.0,55736.5,182624.0,182624.0,80000.0,40000.0,120000.0,120000.0,15,4708298.0,329000.0,7474958.0,464299.0,5,1347730.0,73212.0,6127228.0,740080.0,834400.0,40000.0,3873898.0,450950.0,92.36069278914586,7.639307210854144,28.57142857142857,71.42857142857143,16.666666666666664,83.33333333333334,16.666666666666664,83.33333333333334,11.11111111111111,0.0,100.0,0.0,13.333333333333334,18.029934081234973,17.721902904191705,37.90348082435387,40.0,66.66666666666666,33.33333333333333
2000-2009,LND,Medfield,9,3,6,74,31,14090651.0,300000.0,748900.0,31546277.0,45636928,354800.0,22402432.0,48851184.0,456561.0,1126032.0,71253616,582283.0,33,21784400.0,300000.0,34321381.0,492347.0,41,23852528.0,425000.0,36932235.0,636851.0,26,13685555.0,300000.0,22028382.0,456561.0,20,15357965.0,456561.0,6670417.0,565914.0,9445555.0,300000.0,4240000.0,350000.0,48,31951373.0,712400.0,49225234.0,1084180.5,11,7044467.0,421726.0,42180767.0,1139729.0,4645096.0,300000.0,27306277.0,775000.0,31.44509935349876,68.55490064650124,64.51612903225806,35.483870967741936,35.13513513513514,64.86486486486487,44.5945945945946,55.4054054054054,12.162162162162163,33.33333333333333,66.66666666666666,9.090909090909092,14.634146341463413,14.310682606404674,14.538016879587614,69.71898798559059,69.0184285547791,76.92307692307693,22.916666666666664
2000-2009,LND,Medford,2,2,0,10,2,873000.0,436500.0,348500.0,3097700.0,3970700,387500.0,1229995.0,4647444.0,614997.5,548779.5,5877439,592634.0,5,2471700.0,505000.0,3563745.0,712678.0,5,1499000.0,155000.0,2313694.0,243674.0,3,1047900.0,368000.0,1576599.0,517317.0,1,517317.0,517317.0,1059282.0,529641.0,368000.0,368000.0,679900.0,339950.0,7,2922800.0,407000.0,4300840.0,667951.0,1,712678.0,712678.0,3588162.0,548779.5,505000.0,505000.0,2417800.0,348500.0,57.941536347708734,42.058463652291266,50.0,50.0,30.0,70.0,50.0,50.0,20.0,100.0,0.0,40.0,0.0,16.570669915644388,17.277952648145614,32.812211602316125,35.117854757133316,33.33333333333333,14.285714285714285
2000-2009,LND,Medway,30,18,12,147,37,6851406.0,139000.0,399950.0,47705961.0,54557367,300000.0,11128173.0,74328999.0,236110.0,672293.0,85457172,429517.0,57,26272350.0,399900.0,40724022.0,658729.0,90,28285017.0,245000.0,44733150.0,351806.5,45,7783400.0,140000.0,12215012.0,240572.0,19,3784795.0,201334.0,8430217.0,289745.0,2276500.0,110000.0,5506900.0,187500.0,102,46773967.0,429125.0,73242160.0,695470.5,18,7343378.0,246174.0,65898782.0,734594.5,4574906.0,166250.0,42199061.0,454450.0,65.98907116199577,34.010928838004226,51.35135135135135,48.64864864864865,30.612244897959183,69.38775510204081,38.775510204081634,61.224489795918366,20.408163265306122,60.0,40.0,31.57894736842105,13.333333333333334,10.02616252715649,9.780880890432064,30.98478331417112,29.248143484852378,42.22222222222222,17.647058823529413
2000-2009,LND,Melrose,3,0,3,17,5,915000.0,110000.0,257500.0,4169000.0,5084000,205000.0,1372877.0,6286640.0,180527.0,386033.5,7659517,328232.0,5,1522000.0,205000.0,2351731.0,288179.0,12,3562000.0,232500.0,5307786.0,372418.0,5,1075000.0,150000.0,1678987.0,235813.0,2,290346.0,145173.0,1388641.0,288179.0,170000.0,85000.0,905000.0,205000.0,12,4009000.0,287500.0,5980530.0,430219.5,3,1082531.0,416604.0,4897999.0,443835.0,745000.0,265000.0,3264000.0,310000.0,78.85127363922624,21.14872636077376,40.0,60.0,29.411764705882355,70.58823529411765,29.411764705882355,70.58823529411765,17.647058823529413,0.0,100.0,0.0,25.0,18.100920821398773,18.583187827388375,17.292927223379333,15.813953488372093,40.0,25.0
2000-2009,LND,Middleton,15,5,10,86,24,8474234.0,257500.0,431000.0,29819846.0,38294080,387500.0,13245285.0,46222333.0,404179.5,644276.0,59467618,545800.0,41,22426034.0,525000.0,33268226.0,751655.0,45,15868046.0,272750.0,26199392.0,446776.0,18,5983000.0,250000.0,9151498.0,382700.0,10,3665778.0,272835.0,5485720.0,624182.5,2513000.0,181250.0,3470000.0,427500.0,68,32311080.0,407500.0,50316120.0,607290.5,14,9579507.0,460977.5,40736613.0,684119.5,5961234.0,290000.0,26349846.0,431000.0,72.32390243018554,27.676097569814466,41.66666666666667,58.333333333333336,20.930232558139537,79.06976744186046,47.674418604651166,52.32558139534884,17.441860465116278,33.33333333333333,66.66666666666666,12.195121951219512,22.22222222222222,19.038644076689536,18.449504009151042,40.05658964248258,42.002339963229154,55.55555555555556,20.588235294117645
2000-2009,LND,Milford,12,6,6,111,35,9807416.0,140000.0,384162.5,28333402.0,38140818,305900.0,14971372.0,45157630.0,213802.0,608855.5,60129002,509240.0,31,13985113.0,435000.0,22118592.0,636033.0,80,24155705.0,264940.0,38010410.0,456122.5,30,11185931.0,167500.0,17686631.0,254913.5,16,10939580.0,224935.0,6747051.0,358977.0,7097966.0,150000.0,4087965.0,214990.0,81,26954887.0,345825.0,42442371.0,559892.0,19,4031792.0,168690.0,38410579.0,645466.5,2709450.0,115000.0,24245437.0,403806.5,26.930010155381883,73.0699898446181,45.714285714285715,54.285714285714285,27.027027027027028,72.97297297297297,27.927927927927925,72.07207207207207,10.81081081081081,50.0,50.0,19.35483870967742,7.5,9.499450443049,10.05179506039109,61.85225439485903,63.45440535973269,53.333333333333336,23.456790123456788
2000-2009,LND,Millis,2,2,0,44,13,2239400.0,150000.0,519688.0,15813248.0,18052648,450000.0,3469998.0,24771284.0,214796.0,833708.0,28241282,666633.0,16,6674500.0,494900.0,10441863.0,794945.5,28,11378148.0,245000.0,17799419.0,397420.5,13,4845900.0,217000.0,7978908.0,356131.0,7,1618868.0,214796.0,6360040.0,626111.0,1015000.0,125000.0,3830900.0,393500.0,31,13206748.0,499900.0,20262374.0,790898.0,6,1851130.0,250964.5,18411244.0,833708.0,1224400.0,168750.0,11982348.0,519688.0,53.34671662634965,46.65328337365036,53.84615384615385,46.15384615384615,29.545454545454547,70.45454545454545,36.36363636363637,63.63636363636363,4.545454545454546,100.0,0.0,12.5,0.0,9.135800178202219,9.271018118919207,20.289342852430433,20.94554159186116,53.84615384615385,19.35483870967742
2000-2009,LND,Milton,0,0,0,28,14,6145620.0,367060.0,677500.0,12016600.0,18162220,475000.0,9626166.0,18172650.0,630652.0,1149128.0,27798816,731902.5,8,5764850.0,565000.0,8855954.0,921143.5,20,12397370.0,437060.0,18942862.0,687647.5,4,3470000.0,503750.0,5285738.0,874161.0,1,459208.0,459208.0,4826530.0,1235460.0,332500.0,332500.0,3137500.0,675000.0,24,14692220.0,475000.0,22513078.0,731902.5,13,9166958.0,684756.0,13346120.0,1069021.0,5813120.0,374120.0,8879100.0,680000.0,95.2295856938266,4.770414306173403,7.142857142857142,92.85714285714286,14.285714285714285,85.71428571428571,28.57142857142857,71.42857142857143,0.0,,,0.0,0.0,40.71836823023489,39.565974372831334,8.68767994176026,9.5821325648415,25.0,54.166666666666664
